2024,21030600010003,in_age_017,29
2024,21030700010006,in_age_013,68
2024,21030700010301,in_age_016,11
2024,21030510010008,in_age_005,32
2024,21030520010005,in_age_005,12
2024,21030660020102,in_age_014,31
2024,21030710020018,in_age_013,36
2024,21030680010202,in_age_008,126
2024,21030590010003,in_age_010,21
2024,21030700010016,in_age_015,37
2024,21030560010006,in_age_019,9
2024,21030710020017,in_age_011,38
2024,21030710020007,in_age_004,7
2024,21030600010009,in_age_005,12
2024,21030530020005,in_age_018,N/A
2024,21030660030101,in_age_016,6
2024,21030660030101,in_age_017,N/A
2024,21030600010004,in_age_006,20
2024,21030680010207,in_age_017,N/A
2024,21030550010009,in_age_010,30
2024,21030570010012,in_age_016,27
2024,21030700010401,in_age_017,19
2024,21030520010601,in_age_006,18
2024,21030710020011,in_age_009,22
2024,21030700010015,in_age_016,30
2024,21030530020504,in_age_005,16
2024,21030510010010,in_age_008,23
2024,21030660030101,in_age_019,N/A
2024,21030530020007,in_age_001,N/A
2024,21030680010207,in_age_014,26
2024,21030530010901,in_age_005,21
2024,21030700010402,in_age_013,42
2024,21030660010002,in_age_012,48
2024,21030700010301,in_age_001,50
2024,21030570010014,in_age_005,16
2024,21030680010102,in_age_011,42
2024,21030710020012,in_age_013,62
2024,21030680010102,in_age_012,35
2024,21030660030002,in_age_018,21
2024,21030680010101,in_age_020,N/A
2024,21030550010010,in_age_010,45
2024,21030520010003,in_age_014,61
2024,21030560010004,in_age_016,29
2024,21030660040204,in_age_009,27
2024,21030520010003,in_age_009,22
2024,21030700010005,in_age_013,42
2024,21030700020201,in_age_003,15
2024,21030570010002,in_age_018,9
2024,21030700010014,in_age_009,12
2024,21030700010003,in_age_009,28
2024,21030510010004,in_age_003,14
2024,21030680020001,in_age_013,54
2024,21030510010002,in_age_001,N/A
2024,21030510010009,in_age_020,N/A
2024,21030550010005,in_age_001,7
2024,21030520010010,in_age_003,5
2024,21030600010007,in_age_001,N/A
2024,21030680010206,in_age_005,20
2024,21030570010010,in_age_017,22
2024,21030710020015,in_age_007,63
2024,21030550010002,in_age_008,21
2024,21030700010016,in_age_020,N/A
2024,21030700010004,in_age_006,54
2024,21030530020001,in_age_002,11
2024,21030560010001,in_age_008,15
2024,21030560010002,in_age_002,23
2024,21030530020503,in_age_004,13
2024,21030530020003,in_age_014,54
2024,21030700010013,in_age_007,10
2024,21030680010301,in_age_014,45
2024,21030520010002,in_age_004,7
2024,21030600010005,in_age_018,15
2024,21030710020008,in_age_010,17
2024,21030560010005,in_age_019,N/A
2024,21030570010005,in_age_009,22
2024,21030680010205,in_age_016,8
2024,21030710020008,in_age_008,12
2024,21030660020101,in_age_017,10
2024,21030600010002,in_age_020,N/A
2024,21030570010012,in_age_018,17
2024,21030530010001,in_age_002,7
2024,21030550010004,in_age_015,38
2024,21030660010001,in_age_012,37
2024,21030520010601,in_age_018,N/A
2024,21030530020501,in_age_017,5
2024,21030600010001,in_age_006,9
2024,21030590010001,in_age_017,27
2024,21030570010013,in_age_007,19
2024,21030600010007,in_age_008,7
2024,21030520010009,in_age_005,16
2024,21030710020012,in_age_018,10
2024,21030700010007,in_age_008,16
2024,21030660020002,in_age_018,N/A
2024,21030510010005,in_age_010,38
2024,21030520010003,in_age_006,18
2024,21030710020004,in_age_007,27
2024,21030600010004,in_age_020,N/A
2024,21030590010007,in_age_012,36
2024,21030700010012,in_age_011,29
2024,21030520010006,in_age_019,N/A
2024,21030550010004,in_age_010,25
2024,21030550010006,in_age_014,54
2024,21030570010008,in_age_008,14
2024,21030600010001,in_age_005,23
2024,21030680010205,in_age_017,N/A
2024,21030570010010,in_age_003,10
2024,21030590010003,in_age_008,8
2024,21030660020101,in_age_001,12
2024,21030550010010,in_age_019,N/A
2024,21030600010004,in_age_003,11
2024,21030560010006,in_age_001,N/A
2024,21030530010002,in_age_002,N/A
2024,21030570010013,in_age_013,71
2024,21030700010003,in_age_018,14
2024,21030700020002,in_age_016,29
2024,21030710020005,in_age_009,19
2024,21030590010001,in_age_019,N/A
2024,21030700010009,in_age_011,35
2024,21030710020011,in_age_006,25
2024,21030700010402,in_age_009,20
2024,21030710020019,in_age_013,59
2024,21030700010002,in_age_015,58
2024,21030680010302,in_age_003,29
2024,21030570010009,in_age_013,66
2024,21030550010001,in_age_009,17
2024,21030600010006,in_age_011,28
2024,21030520010003,in_age_016,51
2024,21030510010006,in_age_015,26
2024,21030700010401,in_age_007,11
2024,21030680010302,in_age_014,37
2024,21030680010205,in_age_007,101
2024,21030710020009,in_age_005,7
2024,21030660020101,in_age_014,30
2024,21030570010001,in_age_008,32
2024,21030570010012,in_age_011,52
2024,21030590010007,in_age_014,48
2024,21030710010101,in_age_011,95
2024,21030710020001,in_age_014,64
2024,21030520010006,in_age_009,26
2024,21030550010010,in_age_008,15
2024,21030700010013,in_age_012,44
2024,21030520010004,in_age_005,28
2024,21030570010003,in_age_017,32
2024,21030530010001,in_age_008,24
2024,21030510010010,in_age_016,36
2024,21030570010007,in_age_012,38
2024,21030560010005,in_age_009,29
2024,21030520010006,in_age_014,41
2024,21030570010006,in_age_015,52
2024,21030510010009,in_age_009,41
2024,21030680010102,in_age_001,13
2024,21030510010009,in_age_003,12
2024,21030550010005,in_age_013,44
2024,21030680010101,in_age_010,57
2024,21030680020001,in_age_005,16
2024,21030530020102,in_age_001,58
2024,21030550010003,in_age_008,16
2024,21030530020504,in_age_003,40
2024,21030600010003,in_age_011,43
2024,21030560010201,in_age_003,31
2024,21030510010001,in_age_010,39
2024,21030660040201,in_age_012,28
2024,21030710020001,in_age_007,34
2024,21030550010006,in_age_018,21
2024,21030570010006,in_age_007,24
2024,21030700010006,in_age_003,15
2024,21030660020101,in_age_003,17
2024,21030570010006,in_age_018,8
2024,21030660040201,in_age_017,7
2024,21030530020503,in_age_015,16
2024,21030600010008,in_age_009,13
2024,21030700010010,in_age_016,38
2024,21030700010004,in_age_016,29
2024,21030570010004,in_age_001,N/A
2024,21030600010001,in_age_007,15
2024,21030570010103,in_age_012,53
2024,21030600010005,in_age_004,11
2024,21030520010601,in_age_010,32
2024,21030510010010,in_age_006,24
2024,21030700010007,in_age_020,N/A
2024,21030510010003,in_age_020,N/A
2024,21030550010005,in_age_018,11
2024,21030710010101,in_age_012,129
2024,21030530020005,in_age_017,10
2024,21030530020002,in_age_004,16
2024,21030600010009,in_age_011,38
2024,21030680010301,in_age_004,19
2024,21030560010004,in_age_014,40
2024,21030510010008,in_age_006,76
2024,21030660030001,in_age_013,51
2024,21030710020018,in_age_005,22
2024,21030570010014,in_age_011,31
2024,21030570010007,in_age_008,23
2024,21030570010102,in_age_016,23
2024,21030680010102,in_age_008,23
2024,21030680020001,in_age_019,7
2024,21030700010015,in_age_010,35
2024,21030510010002,in_age_005,16
2024,21030600010010,in_age_015,42
2024,21030570010014,in_age_002,7
2024,21030520010009,in_age_008,22
2024,21030680010205,in_age_013,28
2024,21030520010005,in_age_011,44
2024,21030530020007,in_age_013,15
2024,21030550010008,in_age_003,18
2024,21030700010002,in_age_007,25
2024,21030530020007,in_age_011,8
2024,21030710020002,in_age_006,15
2024,21030520010002,in_age_007,74
